,0
2578,721506.7382067904
2579,121058.95289145375
2580,188550.20532559376
2581,449155.51577463053
2582,715599.2377247746
2583,144519.38986968555
2584,904593.3186369695
2585,486505.85650428006
2586,1013175.5219294504
2587,1521180.4646765867
2588,1327605.25821442
2589,1334556.1681285314
2590,598479.8862270961
2591,921511.7711405864
2592,634105.3137356127
2593,1166230.2523773122
2594,972530.145033357
2595,1076403.8923934484
2596,824453.609043697
2597,658416.655020325
2598,719154.0040243601
2599,336692.3929353398
2600,346879.4839789794
2601,924402.4869823193
2602,688993.6676757399
2603,1118696.9140028926
2604,901279.2497425542
2605,878109.6584868721
2606,603469.2519405442
2607,1365519.6226501756
2608,1311310.8105319797
2609,935315.8339200529
2610,824482.7105723085
2611,989014.301838666
2612,695075.7268653316
2613,1806617.1649777417
2614,1950710.8883330952
2615,1665715.34711126
2616,1029864.1387281339
2617,599752.8994399607
2618,93059.5794254397
2619,500646.4919157384
2620,1738636.7535814072
2621,786003.6004527913
2622,1822001.3206895788
2623,441131.9158317368
2624,866983.5230577837
2625,995737.8294025069
2626,633285.4583424294
2627,3996584.0025923895
2628,1810831.9425303128
2629,645470.8987213871
2630,699185.8626755251
2631,516539.33168243535
2632,984289.3963324662
2633,1244242.6085428256
2634,178242.0523386646
2635,2488176.511198815
2636,714381.4294933865
2637,2242080.6208711383
2638,1977645.6392156843
2639,401783.54271714133
2640,1240046.6281421816
2641,170060.13440266493
2642,318772.2977304295
2643,1751574.764407158
2644,1132131.5171018615
2645,2029069.398559005
2646,778180.768222374
2647,732407.824390509
2648,467802.88181322307
2649,557599.2620931031
2650,342315.38376245665
2651,1174587.5650672507
2652,1658474.8891717829
2653,3179374.9740318665
2654,2000034.5586855398
2655,734990.6528809426
2656,491097.05972003017
2657,216485.75226523375
2658,2499070.116552765
2659,257777.5903155337
2660,141109.64190370828
2661,2602396.4922612137
2662,993838.377674996
2663,877782.885878569
2664,1511140.3203434467
2665,630569.8594818169
2666,1061785.23424849
2667,889789.2894084377
2668,188803.64352157008
2669,1220286.4161834903
2670,929140.0411772487
2671,1497948.4512839033
2672,629507.3617399123
2673,1601413.3548016842
2674,2661595.1841955096
2675,2187529.5208434067
2676,235187.76337155205
2677,256012.39125457715
2678,1048374.8373614214
2679,1526682.142471895
2680,155198.51984653695
2681,382012.60223778634
2682,529063.1130683805
2683,427197.5422441446
2684,1120986.659943158
2685,1958147.6088434674
2686,1178948.524868259
2687,2408129.1139606973
2688,1312340.8965624394
2689,680481.2565244975
2690,353496.8398075806
2691,1175272.194544206
2692,1187597.8304255875
2693,1841093.3880969195
2694,375749.9590965051
2695,849280.5729906597
2696,965829.6571210109
2697,1810882.2504158705
2698,1414068.5360922532
2699,698572.8657922451
2700,1009930.2660341917
2701,1690675.2170774306
2702,699371.9068047199
2703,253057.86083418492
2704,928254.045199077
2705,591047.8050903231
2706,934739.189660256
2707,498855.7876849807
2708,1729818.8683171382
2709,1721566.7554205162
2710,563923.1454322949
2711,1905026.6435563404
2712,1433507.2806901406
2713,942363.7780000533
2714,298876.9440327359
2715,183265.84427083944
2716,1793209.6703087303
2717,596931.2838652373
2718,509777.05833150115
2719,1274330.8621478567
2720,674809.3019269787
2721,1821296.8574578965
2722,602468.947692353
2723,91534.05356602614
2724,700102.2836417826
2725,1210147.9953054532
2726,334962.66055274487
2727,361331.45534896315
2728,602963.9363084115
2729,1678606.9170726591
2730,597612.8542388936
2731,500503.1226661742
2732,3364271.470256432
2733,262482.03978808195
2734,1504700.2299065404
2735,1971006.7383580843
2736,1169556.214224754
2737,506232.7871577758
2738,119102.13864427328
2739,135401.1077782512
2740,4330111.894262027
2741,1174604.6264325136
2742,1606322.2393988748
2743,656120.7537553757
2744,1403807.2139895489
2745,961131.1609723887
2746,160576.1386381188
2747,1093622.0618789305
2748,1849656.2123908661
2749,84944.00369768431
2750,298115.95996302855
2751,336476.38148003287
2752,264579.2864841117
2753,928178.1707302103
2754,982628.2471734349
2755,166489.99910577107
2756,489392.79617984936
2757,970300.1725732986
2758,378856.1761184015
2759,602508.4357344311
2760,896257.4062362855
2761,983467.0626039879
2762,413649.1338925915
2763,504486.3978897766
2764,1849089.2618277273
2765,331149.8730201475
2766,601390.1257629823
2767,945762.4719085183
2768,1190741.3511171183
2769,1272634.0756809933
2770,466241.51860207616
2771,879012.6670716841
2772,930505.0357050179
2773,476592.44738085923
2774,120800.86085010714
2775,2978759.656653303
2776,331307.79588618147
2777,1332370.3660833407
2778,1459529.2550619273
2779,675240.4866652475
2780,2720070.429160403
2781,1978723.7114302923
2782,644892.7890054026
2783,1178039.4292040376
2784,125049.26749127316
2785,610497.1994682817
2786,773139.0106588115
2787,314381.5968484158
2788,3018714.868161483
2789,4738945.607100596
2790,1018452.7290991211
2791,698377.0395803573
2792,652583.8094120948
2793,1553916.3621630736
2794,153548.40710793203
2795,682295.7041203203
2796,207520.52238097385
2797,774203.6175319293
2798,1430570.9835752707
2799,1418757.6421099612
2800,2658524.004624502
2801,1215066.7122293885
2802,664581.1928786992
2803,214043.7258949218
2804,443956.02653876174
2805,1117930.2036463465
2806,469884.8638661668
2807,755333.9345040136
2808,896807.6277955548
2809,1010124.1795633633
2810,930777.8153231785
2811,197471.18124339744
2812,1036734.7154501372
2813,1575062.0252214165
2814,1693374.9178869706
2815,973016.9027756525
2816,864958.4194751045
2817,379636.0901220058
2818,2010477.4499343168
2819,1170135.0788103235
2820,331875.9535671157
2821,886276.0159135235
2822,1156479.54652755
2823,67023.84780791221
2824,552633.67043758
2825,336735.0492071816
2826,162361.20286915707
2827,644741.2805284817
2828,444364.2925933943
2829,1617929.1985811486
2830,832913.7911006553
2831,425457.3537766649
2832,540373.307318188
2833,594311.0898331103
2834,1169636.4042566833
2835,1782000.2178064
2836,1505533.687698098
2837,696120.5564221756
2838,631989.980286779
2839,102871.31846460141
2840,846271.7512447383
2841,128368.38145837732
2842,723386.373486757
2843,1789912.5319201124
2844,2494477.898938906
2845,2634382.967682469
2846,1405957.7460884016
2847,653925.8801368775
2848,565666.1656700441
2849,682167.1659064586
2850,204659.08676513965
2851,1632633.8487960263
2852,717450.8227476239
2853,2465625.219411934
2854,973640.537883895
2855,1935497.7193558635
2856,2593604.2810030477
2857,337735.40757606376
2858,995587.9761283717
2859,122187.15449085581
2860,1398206.5985398763
2861,3233558.2653129078
2862,2683039.9482327267
2863,527419.9659132101
2864,967154.6755410006
2865,1207065.709299795
2866,529870.5632240627
2867,655381.7356303128
2868,626904.6592579031
2869,1691643.512377205
2870,464004.58325401915
2871,647212.7497151004
2872,339711.25948458136
2873,448991.3025976267
2874,1050944.3903067051
2875,229472.0476318077
2876,371157.4142396647
2877,1169034.2100313718
2878,705641.8583697655
2879,494824.4155028384
2880,1699394.76371826
2881,636399.9703446192
2882,227226.56652324993
2883,1401780.3914265053
2884,1659803.473150525
2885,2009711.5252641316
2886,529799.1221986709
2887,789670.5966461843
2888,338464.57350590697
2889,2350240.9785210695
2890,144997.72628177493
2891,592810.1181909229
2892,1083139.8999129091
2893,765178.2098987828
2894,436207.6016282767
2895,2362820.5688915695
2896,1766774.6532554235
2897,1987538.621772039
2898,808224.9936784975
2899,406379.73459880543
2900,1577192.5846141847
2901,467964.50550690177
2902,377391.9515785915
2903,490023.9313918853
2904,640108.9885178966
2905,1510341.5106731215
2906,2262822.431178928
2907,664746.2621103759
2908,709857.2112697314
2909,842492.509478492
2910,391967.10742050747
2911,343998.37135197135
2912,232391.9203419716
2913,789945.2617458873
2914,477542.35170447733
2915,1089026.5169827396
2916,883908.4704245493
2917,201672.2005308408
2918,226823.61786962004
2919,1366859.1222038013
2920,346629.95728719817
2921,1282773.1686095456
2922,401448.181496238
2923,721640.3919912918
2924,1076105.5101650152
2925,1805192.4438902526
2926,425975.18463230133
2927,853230.7446968255
2928,351508.02359565516
2929,2451035.623165216
2930,1633456.3807061743
2931,214014.517401945
2932,2584667.1875832835
2933,994174.165166917
2934,1209114.076267357
2935,384045.4831375301
2936,952363.9168017885
2937,1043457.2645878292
2938,658598.9915838805
2939,561149.0469867466
2940,273265.37949166796
2941,321048.24964847736
2942,437881.3596785206
2943,1018079.0182039698
2944,144502.3812776867
2945,1156704.3072286516
2946,719772.3854289289
2947,1254570.1509167796
2948,1123944.8820898754
2949,2030270.678023798
2950,853550.3096064753
2951,333026.4813068056
2952,599608.9282407536
2953,781931.0754531446
2954,823223.0216775878
2955,509259.42078425083
2956,483421.2595219579
2957,368270.9881680667
2958,1711863.3153178452
2959,486996.75669716945
2960,149543.69610529076
2961,612975.2807448902
2962,765808.261349983
2963,1449281.550415478
2964,818686.2725457546
2965,1772910.1964852381
2966,374575.141364691
2967,5280515.63625292
2968,859421.1356186275
2969,351208.91889538034
2970,2429988.275932805
2971,3744835.598812468
2972,364114.7119763085
2973,168173.648348438
2974,122015.87044686529
2975,1702823.674364746
2976,811688.3511159203
2977,2039798.5725737484
2978,736069.8292090987
2979,1107134.7809008178
2980,389871.961244232
2981,1558700.2369565156
2982,641502.7325719539
2983,704014.928726542
2984,967930.2947027776
2985,501148.5533168667
2986,482823.2728712168
2987,1882217.5937899763
2988,421173.2609294552
2989,1176105.1825209472
2990,1438766.4337484592
2991,842525.0189385659
2992,1903842.6775971476
2993,699629.3207981574
2994,510778.2191449301
2995,1632837.6479309849
2996,1758600.7432363138
2997,217307.56986444246
2998,1611284.3301308893
2999,557389.1789785228
3000,877748.3186361694
3001,2116927.519927569
3002,2042209.8427072673
3003,1139394.5189456854
3004,652042.823601193
3005,697850.3859908896
3006,1564845.0364426386
3007,868032.7091324307
3008,549599.929833592
3009,2072020.2389670413
3010,486175.8601146989
3011,361036.75055019377
3012,949269.2156231895
3013,939595.5882405555
3014,1102862.1821989825
3015,952340.5245241859
3016,487180.41609982925
3017,3778070.013664558
3018,1159015.1473908734
3019,965303.3522574366
3020,2481473.873310256
3021,707979.2423555861
3022,1238757.947187025
3023,1477593.5272415914
3024,692563.0135752574
3025,1328188.0446455395
3026,1503973.6096438323
3027,1787256.0085431961
3028,2241555.388646396
3029,2525288.475966085
3030,847314.1446866562
3031,311696.3490349888
3032,608767.4393535225
3033,334215.37409957213
3034,860037.4100427709
3035,594522.0686981797
3036,1383282.4105826556
3037,618783.702247612
3038,371892.13011867844
3039,745623.756765792
3040,1062060.0565025287
3041,2992388.5340471063
3042,811837.8139406975
3043,450648.3412233292
3044,3490978.531945566
3045,557856.6207970793
3046,1349595.2077006795
3047,627193.350175823
3048,1255292.5685665936
3049,866749.7816491247
3050,576958.0057414309
3051,659199.4365712508
3052,394563.140579625
3053,3222898.2002774663
3054,400608.71613879455
3055,1406673.929686996
3056,623685.5813548531
3057,895388.6073425966
3058,856289.4433277543
3059,987370.0566971895
3060,1883252.2179378245
3061,357619.6347528127
3062,2073064.9358880906
3063,616496.2348134385
3064,3120821.688973821
3065,2169100.502035795
3066,953076.1015618271
3067,1054185.505937049
3068,1226065.0719261493
3069,882101.4290102265
3070,279020.50375033304
3071,626727.2552243848
3072,560610.6472572807
3073,1499090.4235804556
3074,510352.24562639976
3075,867038.9313343314
3076,196605.44282995592
3077,2430498.0455591967
3078,2393149.3359083543
3079,799042.8404359706
3080,333417.54999341245
3081,426774.04774938256
3082,3295411.985455285
3083,1258288.6407430465
3084,2416926.8671858534
3085,877423.5228284629
3086,3195167.059070943
3087,1439655.347003357
3088,407949.47533848585
3089,882432.4763273296
3090,91315.77009144543
3091,637246.5045115323
3092,855186.3111088909
3093,2419012.890205231
3094,1389762.193176257
3095,2625275.9550406267
3096,621005.8540510273
3097,699690.842305641
3098,775445.1717324309
3099,1829668.8066324743
3100,1473946.4610488268
3101,2344420.0471339375
3102,1181731.183331905
3103,703398.5322270901
3104,683158.5437153217
3105,745543.0471179021
3106,724943.4854337139
3107,3169735.2822813387
3108,927144.3949920626
3109,2105924.7977764206
3110,2768614.5588375176
3111,808223.6435431882
3112,1168932.164004448
3113,966547.2166177417
3114,1393346.2977230428
3115,1103361.7227441254
3116,654634.4143906083
3117,713845.6062229027
3118,758533.1760077791
3119,647895.3600748457
3120,301416.8552275819
3121,147400.46996163792
3122,1054218.3581248268
3123,1463063.4499794634
3124,728382.0423285498
3125,288807.8295336619
3126,365054.0877980944
3127,3115730.27206923
3128,488487.1224679526
3129,1670335.6634219994
3130,1903842.6775971476
3131,88161.41202937916
3132,719299.8017330164
3133,524807.1143001571
3134,748180.7917962741
3135,812008.5536415424
3136,520853.62383229844
3137,413997.14667343517
3138,3180421.3797447747
3139,984146.3452624937
3140,922008.5279980255
3141,2086193.09198274
3142,1982696.9362110235
3143,1541233.8068309953
3144,4230450.984751158
3145,735577.9327412329
3146,817013.4409771655
3147,1468838.1820276459
3148,3248637.1989665604
3149,237507.73023177456
3150,384489.1716726427
3151,950714.9718433538
3152,800128.8870525605
3153,1280036.2584644293
3154,1649901.8666732681
3155,753698.9407112967
3156,441859.8795464538
3157,1028945.5564006497
3158,630649.9748350033
3159,429423.76304060465
3160,456975.19349690573
3161,1095691.7814933027
3162,1329657.610680508
3163,334696.60860136815
3164,669955.8830975104
3165,931050.5284116872
3166,1658378.3455461126
3167,642790.6709837929
3168,1783092.5354415074
3169,439764.96058009454
3170,1409637.8459019926
3171,1263871.3175525374
3172,746237.9490725488
3173,580138.2054315977
3174,716949.7147260353
3175,719569.7053719558
3176,539513.0834196197
3177,1757105.7968050854
3178,817346.3147819905
3179,472148.4767104221
3180,1855705.175809679
3181,2053069.5985719264
3182,3013358.8173009753
3183,1453946.3371608416
3184,90715.11279376746
3185,399287.3702410156
3186,523397.1449740249
3187,3468089.750359138
3188,1957812.8521841685
3189,1146398.0750676615
3190,1146361.1589345674
3191,1593470.9514329515
3192,1050931.6612559333
3193,749105.1749406614
3194,2002808.178968142
3195,497321.9697749816
3196,951472.9020687243
3197,1426597.1413007437
3198,904425.4555466078
3199,3167327.4870741726
3200,1286206.2929432914
3201,2287293.522122697
3202,2568348.8657988803
3203,485918.41071151843
3204,857489.696846143
3205,587075.4649300503
3206,750465.9065539145
3207,806874.9345598572
3208,1858382.3118083153
3209,190324.41666957442
3210,92805.66741327164
3211,266003.6774388105
3212,656484.9741033021
3213,322697.52263089287
3214,1593513.4346735568
3215,77049.13360187439
3216,117638.2113386744
3217,248920.87590092438
3218,1049941.6737638374
3219,1225325.489828969
3220,920336.714274563
3221,951714.0245726132
3222,1533682.5186917898
3223,724171.3915141256
3224,1180625.4979360867
3225,1000673.2047791701
3226,1604657.0432505473
3227,399201.55162795354
3228,1617684.6752482539
3229,394432.80857188895
3230,1774268.3960041993
3231,952491.9177249852
3232,702586.2345449703
3233,942912.8004032907
3234,755794.9711305823
3235,404891.7475272898
3236,1529742.044794356
3237,679203.00262973
3238,1670363.002410566
3239,820383.7914178944
3240,383582.7789947616
3241,332838.2965355748
3242,1001777.1686101246
3243,488241.3597405433
3244,636280.7415835259
3245,712406.765812075
3246,2621750.1048596757
3247,1591082.188889176
3248,1300823.8742816923
3249,608354.9834268258
3250,384359.09882095066
3251,380197.61455840804
3252,910819.7867105143
3253,587059.8771466558
3254,965972.7214893792
3255,1463015.0969043095
3256,859282.6070830955
3257,1748191.984265016
3258,934863.4962621527
3259,413300.25714782963
3260,1793573.0749626171
3261,779155.87826285
3262,1572225.089798212
3263,872262.412550378
3264,702571.8265457081
3265,197483.41275898615
3266,703677.3202036847
3267,675402.4851710475
3268,855392.1221134417
3269,1364241.257361181
3270,1454016.2324168456
3271,1513489.734317442
3272,2025640.9856612647
3273,1006580.6096292384
3274,1033122.9660853571
3275,1411388.4432877444
3276,445380.0143364262
3277,1381210.9569298835
3278,1269434.2342986844
3279,1640473.0171441329
3280,4645231.6929620765
3281,1191011.5712485805
3282,2090881.383939594
3283,1395224.0057659834
3284,1007416.9230562143
3285,1015008.8057517813
3286,708830.2371022714
3287,2741734.2377164923
3288,1481673.0154539756
3289,1837843.0723985666
3290,2050996.9316774947
3291,1578560.6970708722
3292,1445390.4631627107
3293,1079589.7659942445
3294,702473.2325400423
3295,1294255.627963346
3296,2454539.6887376923
3297,952452.979043761
3298,1258793.8821596834
3299,699546.144712658
3300,644097.7531992957
3301,1112666.145032243
3302,1555893.1018324066
3303,2376065.120851837
3304,898421.7241256301
3305,1563811.0622538142
3306,2531966.171232151
3307,2946374.963000952
3308,767283.4742258838
3309,1626174.8484868414
3310,1007548.8125175523
3311,1129978.194325321
3312,1004366.4324887858
3313,2226973.3000791906
3314,1601057.1879558042
3315,819733.6018998481
3316,659717.5816543952
3317,597511.2793892844
3318,2444435.4185976535
3319,1921542.1883085025
3320,1039731.7638256024
3321,1154815.651495285
3322,887195.2930917899
3323,306633.82483237
3324,1792644.3891447776
3325,1543439.043837748
3326,769322.2966173342
3327,140881.69524084797
3328,347373.56969900825
3329,1075578.0707979624
3330,1234366.9573056435
3331,512727.122039715
3332,1012350.7417788488
3333,1442130.477554649
3334,1231508.1686321904
3335,549359.2480624445
3336,176490.92769560136
3337,254026.63014317234
3338,276348.92041240464
3339,427993.5106747323
3340,1416472.3022753822
3341,563522.8123966764
3342,567487.1719868853
3343,862588.035894814
3344,381835.34854919754
3345,129591.19319380542
3346,560441.1654640557
3347,425899.2771841249
3348,1194536.0616359091
3349,214288.98805294957
3350,2493046.6045379494
3351,586068.6673945588
3352,707994.7493563646
3353,395700.9211425604
3354,1066333.7741583278
3355,1120991.4241091835
3356,599087.0614682545
3357,470337.60066614783
3358,1483632.26098016
3359,1661920.463806225
3360,1477695.3274504666
3361,756155.1800293502
3362,1657670.6306820293
3363,1536082.00457252
3364,480928.5199859632
3365,110731.1106207298
3366,605921.6962742591
3367,3773911.1182557903
3368,600011.5058218539
3369,1387427.034848865
3370,767179.2002546209
3371,116694.94248234812
3372,319288.6208122426
3373,350690.74189105607
3374,1669227.9576658714
3375,531195.2484204976
3376,3194029.8117420645
3377,69814.99494987301
3378,401777.1573582982
3379,695729.5277762419
3380,615652.2467226605
3381,1246199.4962088207
3382,1264013.3462335132
3383,420970.7687634231
3384,357859.29106585064
3385,1325579.4075244917
3386,613419.8120951712
3387,1534713.4910620986
3388,4733182.652789358
3389,1642664.3394163917
3390,1160623.185034797
3391,104751.59604721545
3392,2022013.8609104867
3393,481463.0862427529
3394,4360014.395223909
3395,2376168.604825146
3396,969349.362351188
3397,338397.1493814033
3398,403340.51556421746
3399,380510.2314143003
3400,977316.2870091534
3401,656684.9631731928
3402,921287.4481946448
3403,2089138.9674321834
3404,686231.2342595365
3405,835667.0600564042
3406,636113.8183014472
3407,280481.6903097262
3408,823772.7087801502
3409,371124.77559440694
3410,1825731.952544773
3411,1212327.7879302192
3412,2118394.1331205475
3413,1180000.9333969618
3414,943163.548205157
3415,1067403.4076892522
3416,801637.9182046686
3417,861061.0433557418
3418,810403.4790714096
3419,161070.55533739572
3420,556144.0216360255
3421,371147.04823048983
3422,454996.6217027778
3423,1016229.2367001743
3424,1181062.9498934476
3425,1383666.8399869136
3426,1374072.4629420198
3427,591727.5485242592
3428,856944.3787426931
3429,1239034.0914298831
3430,1182298.9972746435
3431,929878.1040502796
3432,1775742.1435949586
3433,1577579.713622022
3434,312908.14127201954
3435,1383143.1772771028
3436,1355321.6715142513
3437,3091995.4862316223
3438,348254.0843143227
3439,2687581.3076097136
3440,2090465.0870104781
3441,2163657.339895953
3442,1392495.4639771222
3443,3556726.194166967
3444,639599.0149945938
3445,170232.76249645482
3446,334495.59027650824
3447,728098.1775744829
3448,957023.614856892
3449,1426093.3441338579
3450,1406402.8705161149
3451,2937248.052032206
3452,662707.0773175206
3453,217292.92301250136
3454,142222.55728427865
3455,801714.6587173453
3456,884029.6500362311
3457,414545.42780754855
3458,325412.12419015606
3459,518517.65607837023
3460,763207.6236911429
3461,1565218.831355011
3462,1147345.2840198274
3463,741091.2589835409
3464,3722174.3246872514
3465,130306.95017970896
3466,1399124.162093632
3467,1009035.9822000943
3468,1946363.31290434
3469,610179.5659545707
3470,1741403.2592070783
3471,1017376.7786108217
3472,383300.93892059557
3473,578322.724379104
3474,1207840.1781549328
3475,271800.17685326247
3476,1674250.6698813892
3477,896921.4437810857
3478,194854.3821131821
3479,508581.33362526743
3480,1576863.7481145046
3481,943808.0742453348
3482,371228.2048049631
3483,2992740.4932359057
3484,389847.6449938448
3485,405293.5847564439
3486,1272461.398600054
3487,1073411.7481535769
3488,172738.6815784271
3489,228178.85597930336
3490,623999.8991815513
3491,248283.9295746015
3492,1384404.5560606406
3493,2388554.6922115935
3494,383819.8673315159
3495,157424.369004892
3496,563960.9034622761
3497,815974.6237456584
3498,172398.7710456986
3499,2637068.659460294
3500,1186606.5809427768
3501,704541.4135360837
3502,1019847.0383047129
3503,344976.1499687652
3504,760131.6321270883
3505,1168669.8686145432
3506,146008.14584388176
3507,576443.5897420194
3508,1833925.1245470655
3509,898652.7025029677
3510,2396649.744250891
3511,1768341.9065972124
3512,1481814.8812786771
3513,824030.020592833
3514,695729.5277762419
3515,841837.6911048625
3516,933365.7019300358
3517,620566.6932633264
3518,1443689.1342885671
3519,175710.35590692543
3520,539421.9633589198
3521,1261364.8444960532
3522,412293.8243322246
3523,629728.7260103897
3524,1063373.2783061827
3525,1510231.9602160435
3526,878906.4314840846
3527,402781.6770000097
3528,218045.56721093057
3529,1256327.6249987716
3530,646755.1002119754
3531,875722.002579639
3532,436682.43024592206
3533,665491.5326817393
3534,1562469.198680792
3535,1848797.6282001575
3536,409652.12640176766
3537,721723.1810981641
3538,454106.65066321933
3539,698151.1551384551
3540,803700.9885046058
3541,952794.4790741398
3542,352829.18413313676
3543,254597.10734956726
3544,597510.0363634309
3545,732511.1392501547
3546,1847374.498199593
3547,734536.6937762592
3548,1018454.1890288305
3549,1401002.2425676587
3550,211008.75521864847
3551,868960.8108087229
3552,480643.463657242
3553,3123532.6206342787
3554,1726337.4671006675
3555,2178056.0723110624
3556,1093987.3211619842
3557,828130.4983333749
3558,745336.3332906566
3559,329605.28929488506
3560,461869.01915216463
3561,510939.82516482
3562,779039.7088750885
3563,662986.498243306
3564,71536.1831647236
3565,383233.8701242814
3566,2008653.8768065479
3567,1854250.3791176241
3568,394932.602169153
3569,999147.123450007
3570,541555.7851262422
3571,921636.3287687564
3572,1177113.411191912
3573,1131649.5002765534
3574,860037.4100427709
3575,2637068.659460294
3576,873010.9123181517
3577,1151753.1577187325
3578,618610.2568448572
3579,1881100.3079820434
3580,592458.2958978487
3581,400571.2139170801
3582,1247418.6146417242
3583,190791.38562500352
3584,1768542.916185597
3585,237209.07221571254
3586,663025.9684419396
3587,1620039.552756629
3588,701727.632946021
3589,739264.0485564852
3590,1217134.1447165064
3591,560700.2186484048
3592,920828.6925679954
3593,2070510.479332684
3594,938701.589198544
3595,468813.32270503155
3596,701307.1745760378
3597,312369.6340882881
3598,1281160.5009849214
3599,947264.5776636581
3600,1396146.2774702455
3601,493452.5068861144
3602,843721.4157009248
3603,1492362.3052321987
3604,133810.32415179064
3605,463770.9729308942
3606,1660507.1923934144
3607,426257.3872576421
3608,854686.9261491921
3609,663728.2757551734
3610,1069836.7541839413
3611,1416433.1721079282
3612,837434.116550451
3613,438168.58016486804
3614,1398783.9190190104
3615,588762.6309532113
3616,503995.1176703475
3617,1658233.9142499862
3618,519240.1552878923
3619,857989.6473316082
3620,621218.3110343158
3621,1717451.5911083224
3622,798778.2042352197
3623,1208598.4846393347
3624,829255.6667418587
3625,1220007.1379205647
3626,585679.6199490454
3627,72612.39985048807
3628,2536080.000537576
3629,140080.91739216924
3630,1931009.3082522051
3631,549213.31471339
3632,2183433.859653184
3633,406198.3831871931
3634,479240.1288918141
3635,321388.57197212044
3636,859577.7575743666
3637,351480.12196639174
3638,1546325.7193896787
3639,958241.9413271908
3640,1760768.1129343377
3641,702235.0024033661
3642,988506.7656039337
3643,1543481.440676983
3644,373516.06467968406
3645,296090.882721572
3646,1648290.4936281017
3647,441744.1986722748
3648,1145339.4867231452
3649,1553101.2784146713
3650,603176.7761466115
3651,133364.1670357847
3652,1513062.7651316484
3653,2587538.4524482703
3654,304311.8985475978
3655,1213721.4432642094
3656,1196669.0865134902
3657,1172594.5143149009
3658,197260.64990870023
3659,57462.3550828385
3660,2911876.8629469895
3661,132057.95163135216
3662,261826.0139475814
3663,2089138.9674321834
3664,336329.1817073673
3665,565242.9471207361
3666,413425.0020995621
3667,1413569.77924881
3668,1280930.6959882302
3669,1742163.8591083821
3670,778207.4643595634
3671,1141576.488695064
3672,1664325.2362793596
3673,2397920.387466411
3674,813163.6155549247
3675,1813258.4293517272
3676,1523188.938121955
3677,698385.8236064861
3678,816834.0961798888
3679,1193484.3687961479
3680,731031.5390350269
3681,519862.58311448985
3682,1404972.5888808582
3683,2182771.39737983
3684,1697357.0456635316
3685,1226068.514208304
3686,2106006.5111469747
3687,656131.9393689804
3688,2303716.44686958
3689,383383.1812354974
3690,457851.08840211487
3691,213062.77034935466
3692,509724.6401241567
3693,705319.784334456
3694,758757.4582088181
3695,339156.4272410828
3696,789447.223302807
3697,610031.2301564567
3698,996142.6660894185
3699,2202762.8832556996
3700,590838.6947408618
3701,1182421.737275259
3702,1182672.782299369
3703,1513333.4201008768
3704,813381.1356813018
3705,1543786.0220149762
3706,859577.7575743666
3707,377703.5835504605
3708,1223144.0064966495
3709,686176.0142168265
3710,3477580.548084691
3711,460369.80398485647
3712,1517779.4282671437
3713,867038.9313343314
3714,173259.70932867518
3715,381528.27496898425
3716,956331.8379688197
3717,1462039.9044549884
3718,848908.3809894349
3719,1972810.4460552079
3720,996472.963566499
3721,2253234.661410153
3722,1788948.3387854358
3723,2449045.098692919
3724,1236781.2539786936
3725,1463760.436617373
3726,946010.2644724974
3727,514134.1735319858
3728,1126396.1802588282
3729,1195550.726124686
3730,1461804.994401369
3731,1268331.6709078616
3732,796621.4697734138
3733,989123.2008937355
3734,1444608.177064007
3735,594980.9963501914
3736,1503637.9649534936
3737,1055205.2252704697
3738,1258042.9165103382
3739,576245.6838621735
3740,2005937.6155490882
3741,1401972.5247781132
3742,1008471.303751993
3743,221751.42609482183
3744,545282.1775419015
3745,393114.7677551942
3746,1192165.9222255868
3747,532774.3198404704
3748,656151.7476285776
3749,828230.0177248279
3750,99139.1929196806
3751,486949.79128714587
3752,1457867.545405824
3753,424787.8170524343
3754,1948388.956536289
3755,1747552.207036487
3756,784195.7810454237
3757,364598.1797241638
3758,3385729.9752012165
3759,1251123.4359611005
3760,1701207.496499905
3761,434074.631424943
3762,2182371.3405439206
3763,687012.0323067405
3764,637436.6215438633
3765,493965.0631494856
3766,777114.742260709
3767,662431.0222041344
3768,659647.4290709053
3769,462144.23781794176
3770,781699.0310780943
3771,303969.1330682074
3772,495711.7720258997
3773,502951.1930971246
3774,1554720.7758145796
3775,539991.5967628113
3776,114797.67816370685
3777,1484882.50219997
3778,1685880.6497000537
3779,1961270.1806296408
3780,567129.1283991402
3781,616013.4001388991
3782,1942901.736726312
3783,878121.0681900247
3784,330440.2635687518
3785,378603.48108694406
3786,430014.10884961847
3787,830244.4062053544
3788,1086430.7222483326
3789,1526560.98099526
3790,140951.17135671363
3791,1880224.517934336
3792,2409559.7242999985
3793,1443434.600023452
3794,823453.629623707
3795,1413495.980960113
3796,579659.9512723463
3797,529445.6400658898
3798,797690.2695886664
3799,673640.7101937298
3800,84072.15274235765
3801,481548.0799869006
3802,1603141.7116251946
3803,720703.2411258554
3804,210420.56595005508
3805,859936.1679640369
3806,1276680.3590264432
3807,1472761.4465525427
3808,702093.6886052097
3809,1557717.7827281554
3810,323980.2081585782
3811,971578.8846860335
3812,2311074.296721153
3813,3041749.6527678045
3814,530629.617654075
3815,699629.3207981574
3816,511166.070902841
3817,4055067.274617357
3818,1592405.57180586
3819,2506132.749437586
3820,672598.4766371759
3821,681686.5536842815
3822,503907.0177902113
